lineName,time,price,campony,upline,downline
北京地铁13号线(M13)路线,运行时间：西直门→东直门5:35-22:42；霍营→东直门首班5:00；西直门→霍营末班23:55|东直门→西直门5:35-22:50；霍营→西直门首班5:00；东直门→回龙观末班23:45,参考票价：6公里以内3元，7-12公里4元，13-22公里5元，23-32公里6元，32公里以上每增加20公里以内加价1元。持卡乘车累计优惠。,北京市地铁运营有限公司运营三分公司(服务热线:010-96165),西直门-大钟寺-知春路-五道口-上地-清河-西二旗-龙泽-回龙观-霍营-立水桥-北苑-望京西-芍药居-光熙门-柳芳-东直门,东直门-柳芳-光熙门-芍药居-望京西-北苑-立水桥-霍营-回龙观-龙泽-西二旗-清河-上地-五道口-知春路-大钟寺-西直门
北京地铁15号线(M15)路线,运行时间：俸伯→清华东路西口5:30-22:11；马泉营→清华东路西口首班5:07；俸伯→马泉营末班23:18|清华东路西口→俸伯5:42-23:15；马泉营→俸伯首班5:30,参考票价：6公里以内3元，7-12公里4元，13-22公里5元，23-32公里6元，32公里以上每增加20公里以内加价1元。持卡乘车累计优惠。,北京市地铁运营有限公司运营四分公司(服务热线:010-96165),俸伯-顺义-石门-南法信-后沙峪-花梨坎-国展-孙河-马泉营-崔各庄-望京东-望京-望京西-关庄-大屯路东-安立路-奥林匹克公园-北沙滩-六道口-清华东路西口,清华东路西口-六道口-北沙滩-奥林匹克公园-安立路-大屯路东-关庄-望京西-望京-望京东-崔各庄-马泉营-孙河-国展-花梨坎-后沙峪-南法信-石门-顺义-俸伯
北京地铁9号线(M9)路线,运行时间：郭公庄5:00-22:40|国家图书馆5:39-23:19,参考票价：6公里以内3元，7-12公里4元，13-22公里5元，23-32公里6元，32公里以上每增加20公里以内加价1元。持卡乘车累计优惠。,北京市地铁运营有限公司运营二分公司(服务热线:010-96165),郭公庄-丰台科技园-科怡路-丰台南路-丰台东大街-七里庄-六里桥-六里桥东-北京西站-军事博物馆-白堆子-白石桥南-国家图书馆,国家图书馆-白石桥南-白堆子-军事博物馆-北京西站-六里桥东-六里桥-七里庄-丰台东大街-丰台南路-科怡路-丰台科技园-郭公庄
北京大兴机场线路线,运行时间：草桥6:00-22:30|大兴机场6:00-22:30,参考票价：20公里(含)以内10元，20—30公里(含)25元，30公里以上35元。商务单程票全程单一票价50元。持卡乘车无优惠。,北京城市铁建公司,草桥-大兴新城-大兴机场,大兴机场-大兴新城-草桥
北京地铁S1线路线,运行时间：石厂5:30-23:05|金安桥5:55-23:30,参考票价：6公里以内3元，7-12公里4元，13-22公里5元，23-32公里6元，32公里以上每增加20公里以内加价1元。持卡乘车累计优惠。,北京市地铁运营有限公司运营二分公司(服务热线:010-96165),石厂-小园-栗园庄-上岸-桥户营-四道桥-金安桥,金安桥-四道桥-桥户营-上岸-栗园庄-小园-石厂
北京98路公交车路线,运行时间：四方桥西5:30-22:30|东大桥路口东6:00-23:00,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第二客运分公司(服务热线:010-65013860),四方桥西-弘燕桥西-弘燕路小区-松榆东里南门-松榆里-武圣路-武圣东里-农光东里-劲松桥东-劲松桥北-双井桥北-大北窑南-大北窑北-光华桥北-呼家楼西-关东店-东大桥路口东,东大桥路口东-关东店-呼家楼西-呼家楼南-大北窑北-大北窑南-双井桥北-双井桥南-劲松桥东-农光东里-武圣东里-武圣路-松榆里-松榆东里南门-弘燕路小区-双龙小区-四方桥西
北京96路公交车路线,运行时间：晓月苑公交场站5:30-9:30、15:30-19:30|北京西站6:15-10:15、16:15-20:15 ,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第三客运分公司(服务热线:010-67606970),晓月苑公交场站-晓月苑三里东门-晓月苑医院-晓月苑二里-晓月苑一里-新月家园-抗战雕塑园-西道口-五里店-五里店东站-大井-丰台路口西-岳各庄桥东-六里桥北里-北京西站,北京西站-六里桥北里-岳各庄桥北-丰台路口西-大井-五里店东站-五里店-西道口-抗战雕塑园-晓月苑一里-晓月苑二里-晓月苑医院-晓月苑三里东门-晓月苑公交场站
北京91路公交车路线,运行时间：方庄北口5:30-23:00|八棵杨中街6:00-23:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价2元。,北京公交集团第三客运分公司(服务热线:010-67606970),方庄北口-芳城园-八里河-左安门外-肿瘤医院-潘家园-劲松南路西口-光明桥东-劲松中街-劲松桥东-武圣北路-百环家园小区-百环家园小区东-八棵杨中街,八棵杨中街-武圣北路-劲松桥东-劲松中街-光明桥东-光明桥-肿瘤医院-左安门外-八里河-芳城园-方庄环岛西-芳古园-芳古园北-方庄北口
北京八达岭景区免费接驳车公交车路线,运行时间：八达岭长城缆车索道 旺季7:00-17:30淡季7:00-17:20|八达岭野生动物园 旺季7:00-17:30淡季7:00-17:20,参考票价：免费,北京公交集团第八客运分公司(服务热线:010-69143266),八达岭长城缆车索道-八达岭长城步行登城口-八达岭野生动物园,八达岭野生动物园-八达岭长城步行登城口-八达岭长城缆车索道
北京90路公交车路线,运行时间：造甲村东5:20-21:40|天坛西门6:10-22:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第三客运分公司(服务热线:010-67606970),造甲村东-新村-四合庄-花乡桥北-花乡桥-花乡桥东-黄土岗-玉泉营桥北-菜户营桥东-大观园-右安门西-右安门东-开阳桥东-陶然亭公园南门-陶然桥东-永定门内-先农坛-天坛西门,天坛西门-先农坛-永定门西-陶然桥东-陶然亭公园南门-开阳桥西-右安门东-右安门西-玉泉营桥北-马家楼桥北-黄土岗-花乡桥东-康久路南口-四合庄-新村-造甲村东
北京八大处公园摆渡车公交车路线,运行时间：八大处南站6:20-20:10|八大处6:25-20:15,参考票价：免费,None,八大处南站-八大处,八大处-八大处南站
北京北京后花园临线公交车路线,"运行时间：地铁北安河站9:00-16:00|北京后花园9:50-17:00(4月1日至11月15日行驶,11月16日至3月31日停驶)",参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。最高票价3元。,北京公交集团第四客运分公司(服务热线:010-68683295),地铁北安河站-九王坟-草场-西埠头-西埠头河滩-白虎涧路(后白虎涧)-北京后花园,北京后花园-白虎涧路(后白虎涧)-地铁北安河站
北京城市观光3线公交车路线,运行时间：颐和园北宫门9:00-16:30|故宫9:15-17:00,参考票价：单一票价20元，刷卡购票优惠票价15元。各类免票证件无效。,北京北旅时代商务旅游投资有限公司客运分公司(服务热线:010-67276666),颐和园北宫门-圆明园南门-中关园北站-成府路口西-北辰东路-北辰西桥北-德胜门-鼓楼-地安门外-西板桥-故宫,故宫-景山东门-北海北门-德胜门内-德胜门-北辰东路-北辰西桥北-成府路口南-成府路口西-中关园北站-圆明园南门-颐和园北宫门
北京昌69路公交车路线,运行时间：南口路口南7:10-19:20|下店村6:30-18:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),南口路口南(南口市场)-南口东街-南口东站-南口-南口西站(南口西大桥)-南口马坊-南口李庄-昌平白房子-曹家庄-北流村-北流村南-南流村-昌平上店村-下店村,下店村-昌平上店村-南流村-北流村南-北流村-曹家庄-昌平白房子-南口李庄-南口马坊-南口西站(南口西大桥)-南口-南口东站-南口东街-南口路口南(南口市场)
北京昌65路公交车路线,运行时间：朝凤庵村7:00-18:00|景兴街东口7:30-18:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),朝凤庵村-前锋学校北-前锋学校-昌平东关路口北-昌平东关路口东(菓岭小镇南门)-景文屯北-景兴街西口-中科云谷园北门-路劲世界城小区南门-景兴街东口,景兴街东口-路劲世界城小区南门-中科云谷园北门-景兴街西口-景文屯北-昌平东关路口东(菓岭小镇南门)-昌平东关路口北-前锋学校-前锋学校北-朝凤庵村
北京昌60路公交车路线,运行时间：高丽营6:40、7:20、9:00、9:20、14:00、14:50、16:00、16:25|兴寿7:25、8:05、9:45、10:05、14:45、15:35、16:45、17:10,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),高丽营-赖马庄-小汤山工业园-大东流-西官庄-昌平麦庄-东新城-秦家屯(暴峪泉)-上苑-桃峪山庄(桃峪口)-桃林村-兴寿北站,兴寿-桃林村-桃峪山庄(桃峪口)-上苑-秦家屯(暴峪泉)-东新城-昌平麦庄-西官庄-大东流-小汤山工业园-赖马庄-高丽营
北京昌36路公交车路线,运行时间：昌平北站8:00、10:00、12:00、15:00、18:00|虎峪7:00、9:00、11:00、14:00、16:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),昌平北站-昌平区医院-昌平鼓楼西街-昌平鼓楼西街西口-天泽苑小区-昌平西环中路-昌平西关-昌平邓庄-昌平旧县-昌平陈庄-辛立庄-北京警察学院-昌平太平庄村-北京化工大学(昌平)-虎峪,虎峪-北京化工大学(昌平)-昌平太平庄村-北京警察学院-辛立庄-昌平陈庄-昌平旧县-昌平邓庄-昌平西关-昌平西环中路-天泽苑小区-昌平鼓楼西街西口-昌平鼓楼西街-昌平区医院-昌平北站
北京昌36支公交车路线,运行时间：昌平北站5:50、10:00、19:00|绿海家园6:30、11:00、19:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),昌平北站-昌平区医院-昌平鼓楼西街-昌平鼓楼西街西口-天泽苑小区-昌平西环中路-昌平西关-昌平邓庄-昌平旧县-昌平旧县西站-农场路北-绿海家园,绿海家园-农场路北-昌平旧县西站-昌平旧县-昌平邓庄-昌平西关-昌平西环中路-天泽苑小区-昌平鼓楼西街西口-昌平鼓楼西街-昌平区医院-昌平北站
北京昌29路公交车路线,运行时间：东官庄7:00、8:00、15:00、17:00、18:00|小汤山街口7:30、8:30、15:30、17:30、18:30,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),东官庄-西官庄-昌平麦庄-昌平西营村东-后牛坊-小汤山街口,小汤山街口-后牛坊-昌平西营村东-昌平麦庄-西官庄-东官庄
北京昌18路公交车路线,运行时间：漆园村6:35、13:35、18:25|韩台6:00、13:00、17:50,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),漆园村-昌平瓦窑-高崖口-发电站村-菩萨鹿-韩台,韩台-菩萨鹿-发电站村-高崖口-昌平瓦窑-漆园村
北京昌17路公交车路线,运行时间：昌平小水峪6:35、13:40、18:40|北照台6:10、13:15、18:15,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),昌平小水峪-高崖口-发电站村-朗儿峪-北照台,北照台-朗儿峪-发电站村-高崖口-昌平小水峪
北京昌16路公交车路线,运行时间：昌平西峪6:30、9:00、13:30|昌平北站7:40、12:00、16:00 ,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),昌平西峪-真顺村北-真顺村-崔村镇政府-昌平八家路口-官高村-昌平三合庄-营坊北-前锋学校-昌平东关-亢山广场-中国政法大学(昌平)-燕平家园-昌平东环北路-东环北路北口(昌平妇幼保健院)-昌平北站,昌平北站-东环北路北口(昌平妇幼保健院)-昌平东环北路-燕平家园-中国政法大学(昌平)-亢山广场-昌平东关-前锋学校-营坊北-昌平三合庄-官高村-昌平八家路口-崔村镇政府-真顺村-真顺村北-昌平西峪
北京昌12路公交车路线,运行时间：南口西站6:00、10:00、14:00、17:00|前庄子6:40、10:40、14:40、17:40,参考票价：10公里以内票价2元，每增加5公里以内加价1元。持卡乘车普通卡5折、学生卡2.5折优惠。,北京万佳通客运有限公司(服务热线:010-89787995),南口西站(南口西大桥)-南口-南口东站-南口东街-南口路口南(南口市场)-南口大堡-南口采石场-燕磨峪-冯家湾-龙潭村-药材峪-山羊洼-石岩寺-昌平湾子村-羊台子-马庄子-石棚-胡庄子-前庄子,前庄子-胡庄子-石棚-马庄子-羊台子-石岩寺-山羊洼-药材峪-龙潭村-冯家湾-燕磨峪-南口采石场-南口大堡-南口路口南(南口市场)
